Category,Attribute,North Beach,Russian Hill,Financial District,Chinatown,Nob Hill,Tenderloin,Marina,Pacific Heights,Presidio Heights,Western Addition,Japantown,Lone Mountain/USF,Hayes Valley,Haight Ashbury,Castro/Upper Market,South of Market,Mission,Treasure Island,Twin Peaks,Noe Valley,Glen Park,Potrero Hill,Bayview Hunters Point,Bernal Heights,Outer Mission,Excelsior,Portola,Visitacion Valley,Inner Sunset,West of Twin Peaks,Oceanview/Merced/Ingleside,Sunset/Parkside,Lakeshore,Inner Richmond,Outer Richmond,Seacliff,Presidio,Mission Bay,Lincoln Park,Golden Gate Park,McLaren Park,sf
Linguistic Isolation,% of All Households,0.14764323264724227,0.050880853,0.061127951,0.49190117190415766,0.10699588477366255,0.19714027995857414,0.015409048,0.021002887897085848,0.037241517767516566,0.10628624449083739,0.18815232722143865,0.060514836886404126,0.024750900996396014,0.007692308,0.00868942,0.16409154755019417,0.07191487,0.11526078557630393,0.024191526698420656,0.009723363,0.028714565004887584,0.02104152,0.15596255596255595,0.052981261,0.14330910645575032,0.11001539224126686,0.1413290113452188,0.13421465382030023,0.049148272,0.052194839,0.155849264,0.10126124730516504,0.079798814,0.081886097,0.10118615913716866,0.027484144,0.019764957264957264,0.13140311804008908,0,0,1,0.093610837
Linguistic Isolation,% of Spanish-Speaking Households,0.003385904,0.003245248,0.008220814,0.012614764499514817,0.003515922,0.044332342,0.000300455,0.002581605,0,0.014474599860821155,0,0.012225840142532408,0.006253975,0.002324294,0.001119771,0.047261009667024706,0.052256922,0.06310367,0.016545500125344698,0.005341002,0.005376344,0.003940887,0.037959571,0.038756388415672915,0.030354852501068834,0.029949649109076205,0.012058347,0.010138920008962582,0.000752078,0.00121705,0.02769255,0.00189768,0.033556039,0.002085961,0.002035421,0,0,0.018607658596163517,0,0,0,0.016256823008913707
Linguistic Isolation,% of Asian-Speaking Households,0.12946627461463067,0.042999536,0.043492238,0.47674852578935584,0.096328259,0.11699462132095012,0.008369817,0.014614509,0.025898414,0.066341916,0.1763046544428773,0.034895865,0.014362942548229807,0.001715551,0.00541969,0.10741138560687433,0.017120849836640077,0.014810045074050225,0.007646027,0.003971515,0.009775171,0.014989444053483462,0.11344458011124678,0.012989778534923339,0.10974775545104745,0.078735227,0.12447325769854133,0.11920233027111808,0.044034144,0.045998949,0.12658327432932107,0.091179014,0.029427220178665267,0.067235859,0.068034532,0.027484144,0.007745726,0.10165960198290107,0,0,1,0.068662606
Linguistic Isolation,% of Other European-Speaking Households,0.012296177492649024,0.004636069,0.009414899,0.001119654,0.004994207,0.018173921758594194,0.006738776,0.002800385,0.011343103794418791,0.022964509394572025,0.011847672778561354,0.012410149,0.003391986,0.003652463,0.00214996,0.007394861,0.002226806,0.03734707,0,0.000410846,0.011974584555229716,0.002111189,0.002062135,0.001235094,0.000598546,0.000626125,0.000842788,0.000672194,0.00436205,0.00497884,0.00078672,0.004569924,0.016815554387808723,0.007519162,0.024635612848887538,0,0.012019231,0.011135857461024499,0,0,0,0.006502246
Linguistic Isolation,% of Households Speaking Other Languages,0.000891027,0,0,0,0.002157497,0.015467878261450572,0,0,0,0,0,0.000982982,0.000741997,0,0,0.002024291,0,0,0,0,0.001588465,0,0,0,0.000598546,0,0,0.001960565,0,0,0,0.001187664,0,0.003735326,0.005778724,0,0,0,0,0,0,0.001309631
Housing,Total Number of Units,7490,11322,15848,7467,17897,20903,14431,15231,5552,13109,2459,6812,11191,9074,13001,15318,26164,679,3795,11740,3827,8043,12946,10040,6824,11815,5079,5340,13034,14908,8374,29094,5493,9685,20858,1039,1379,7343,0,17,99,404720
Housing,Median Year Structure Built,1948.6144578313254,1939,2002.771551724138,1939,1939,1939,1939,1939,1939,1969.0974440894568,1973.3088235294117,1939,1939,1939,1939,1998.4395132426628,1939,1956.7412935323382,1963.2015590200444,1939,1954.3773946360154,1972.8670360110802,1967.6570289132603,1939,1939,1942.8609785202864,1953.5903983656792,1952.008097165992,1943.5466461063993,1939,1946.4,1944.7727272727273,1956.853898096992,1939,1939,1939,1946.0915492957747,2007.3196276183087,0,1959,2003.4868421052631,1944.3332959200852
Housing,Owner Occupied,0.19764440141981285,0.2334431806101839,0.33495988751964273,0.069875058,0.13699374830116878,0.033254288,0.2608487936937654,0.310272374,0.3842803405266284,0.2073479361200803,0.082719792,0.33505988993201685,0.1933565716629075,0.2710429447852761,0.42386866281047975,0.1994949494949495,0.2608847547927857,0,0.41647791619479047,0.48608276118018184,0.6085023617671576,0.445450803,0.5227272727272727,0.5742737676056338,0.6865875912408759,0.683590613,0.6474332648870637,0.5935621485359706,0.4141819092959158,0.7922151450813871,0.6987058675713029,0.6617407367162882,0.061021171,0.3337430167597765,0.41960681520314547,0.7427937915742794,0.008142117,0.31409678388938983,0,0,0,0.38216941382307834
Housing,Renter Occupied,0.8023555985801871,0.7665568193898161,0.6650401124803573,0.9301249421564091,0.8630062516988312,0.9667457122373573,0.7391512063062345,0.689727626,0.6157196594733716,0.7926520638799197,0.9172802078822001,0.6649401100679831,0.8066434283370925,0.728957055,0.5761313371895203,0.8005050505050505,0.7391152452072143,1,0.5835220838052095,0.5139172388198181,0.39149763823284245,0.554549197,0.4772727272727273,0.4257262323943662,0.3134124087591241,0.31640938699027393,0.35256673511293635,0.4064378514640295,0.5858180907040842,0.20778485491861287,0.30129413242869707,0.3382592632837118,0.9389788293897883,0.6662569832402234,0.5803931847968545,0.2572062084257206,0.9918578830495929,0.6859032161106101,0,1,1,0.6178305861769217
Housing,Vacant Units,0.17249666221628837,0.16913972796325738,0.2370646138313983,0.13177983125753315,0.1777392859138403,0.13251686360809453,0.12972074,0.15632591425382444,0.090237752,0.12586772446410863,0.061000406669377796,0.093071051,0.1284067554284693,0.10182940268900155,0.095761864,0.14688601645123384,0.12478978749426693,0.042709867452135494,0.069301713,0.081942078,0.059576692,0.093994778,0.082342036,0.094820717,0.036342321,0.051460008,0.041149832644221306,0.034269662921348316,0.081402486,0.052186745,0.049558156,0.051041452,0.12288367012561442,0.075890552,0.085482788,0.13185755534167468,0.020304569,0.093830859,0,0,0,0.10747677406602095
Housing,For Rent,0.24613003095975233,0.22767624020887728,0.25126430662762844,0.4034552845528455,0.33700094309965417,0.44801444,0.074786325,0.2259554808903822,0,0.20666666666666667,0.64,0.3249211356466877,0.313848295,0.17424242424242425,0.3076305220883534,0.49822222222222223,0.31454823889739664,1,0.5475285171102662,0.21933471933471935,0.15789473684210525,0.3148148148148148,0.1303939962476548,0.12184873949579832,0.032258065,0.13322368421052633,0.3062200956937799,0.076502732,0.097078228,0.052699229,0.25060240963855424,0.17845117845117844,0.5911111111111111,0.10204081632653061,0.1850813236118901,0,0,0.35413642960812775,0,0,0,0.2646788358085429
Housing,For Sale Only,0,0.026631853785900782,0.084642002,0,0.00911663,0,0.03258547,0,0.03992016,0,0,0,0,0,0.006425703,0.013777777777777778,0.023583461,0,0,0,0.16228070175438597,0.035714286,0.0684803,0.033613445,0,0.11677631578947369,0.076555024,0,0,0.052699229,0.019277108,0.005387205,0,0,0.062254627033090294,0,0,0.092888244,0,0,0,0.024897696
Housing,"Rented or Sold, Not Occupied",0.035603715,0.04229765,0.088102209,0.092479675,0.13549198365293932,0.099638989,0.16452991452991453,0.1616967660646787,0.4590818363273453,0.296969697,0,0.093059937,0.3298538622129436,0.42207792207792205,0.46586345381526106,0.096888889,0.32863705972434915,0,0.2813688212927757,0.41372141372141374,0.27631578947368424,0.14682539682539683,0.16416510318949343,0.5189075630252101,0.2540322580645161,0.088815789,0,0,0.33364750235626767,0.6259640102827764,0.05060241,0.298989899,0.1362962962962963,0.1564625850340136,0.12787436904094224,0,0,0.098693759,0,0,0,0.20010115407604948
Housing,"For Seasonal, Recreation or Occasional Use",0.2306501547987616,0.34308093994778066,0.42720255523023687,0.093495935,0.20559572461490097,0.047653429602888084,0.30288461538461536,0.3385132297354053,0.057884232,0.1406060606060606,0.24,0.14353312302839116,0.08072373,0.30194805194805197,0.12289156626506025,0.14888888888888888,0.10290964777947932,0,0.095057034,0.22661122661122662,0,0.18783068783068782,0.1022514071294559,0.066176471,0.032258065,0.052631579,0,0.15300546448087432,0.25070688030160226,0.025706941,0.036144578,0.084848485,0.044444444444444446,0.272108844,0.12058328659562535,0.8759124087591241,0,0.095791001,0,0,0,0.1862384477447239
Housing,Other Vacant,0.48761609907120745,0.360313316,0.14878892733564014,0.4105691056910569,0.3127947186419365,0.4046931407942238,0.4252136752136752,0.2738345233095338,0.4431137724550898,0.3557575757575758,0.12,0.41798107255520506,0.2755741127348643,0.10173160173160173,0.097188755,0.24222222222222223,0.23032159264931087,0,0.076045627,0.14033264033264034,0.40350877192982454,0.3148148148148148,0.5347091932457786,0.25945378151260506,0.6814516129032258,0.6085526315789473,0.6172248803827751,0.7704918032786885,0.31856738925541944,0.24293059125964012,0.6433734939759036,0.43232323232323233,0.22814814814814816,0.46938775510204084,0.504206394,0.12408759124087591,1,0.3584905660377358,0,0,0,0.3237850016092694
Housing,Median Year Moved in to Unit (Own),2007.46,2008.235294117647,2012.700871,2006.1708860759493,2010.272373540856,2009.9330357142858,2007.7777777777778,2008.3439201451906,2007.5584795321638,2010.479094076655,2007.857142857143,2008.4957627118645,2011.4271457085829,2008.060975609756,2007.1018697614443,2014.9724842767296,2008.4719260838665,0,2002.8247734138972,2007.6854020296644,2003.54,2009.1908975979773,2004.4314489928524,2004.1058052434457,2002.411083540116,1999.4979402677652,2000.2800953516091,1995.9950657894738,2000.2988215488215,1999.8894518654997,2000.6301089918256,2000.2593037214885,2015.158273381295,2000.1591760299625,1998.3423099940155,2003.2278481012659,2005,2014.4730679156908,0,0,0,2004.4197714391898
Housing,Median Year Moved in to Unit (Rent),2012.9573863636363,2012.7037157757497,2015.995270469997,2010.2842465753424,2014.690082644628,2014.043312101911,2015.390608034745,2015.1144157814872,2014.6666666666667,2014.3229487970389,2015.0215633423181,2014.1489361702127,2014.9095022624435,2015.1515994436718,2013.7421929215823,2015.2320754716982,2013.3196493181185,2015.0676691729323,2012.3462929475588,2015.1632064590542,2011.7409638554218,2015.720467032967,2012.0952092177076,2012.478471474704,2011.4590592334496,2010.2642073778663,2012.2645211930926,2010.5367647058824,2015.0519801980197,2014.770867430442,2013.8511029411766,2012.2210197210197,2013.1002824858756,2012.613128,2012.24646,2015.0204081632653,2015.606635,2015.6612672701285,0,2015.7777777777778,2005.3389830508474,2014.1096533311083
Housing,Percent in Same House Last Year,0.8678387650085764,0.7751664485289933,0.7059108527131783,0.9230938577823439,0.7718742669481585,0.8167185877466251,0.7404670050761422,0.79266799,0.7948569218870843,0.8337140246687985,0.8079650845608293,0.7114129790010677,0.8041911576795298,0.7797625414482833,0.8311568394670887,0.7465167637020679,0.8376646367370061,0.7683042789223454,0.8015873015873016,0.848421328,0.8904363974001857,0.8213778649178555,0.934988911,0.9035764235764235,0.9088777219430486,0.9291397876452723,0.9679949399114485,0.9476851349886154,0.8136710867685212,0.9173066666666667,0.9276087205528617,0.9094798104784052,0.6399231678486997,0.8583082271147161,0.8594363102311711,0.9314792422410318,0.6787654320987654,0.7299250170415814,0.8421052631578947,0.44,1,0.8455140961567382
Housing,Percent Abroad Last Year,0.029845626072041165,0.020884311,0.033826638,0.006677919,0.021463757916959886,0.012461059190031152,0.01835533,0.00781349,0.013727764887857695,0.015532206486980357,0.014729950900163666,0.025863092,0.011091234,0.010161514600492031,0.017763707514400037,0.02397109,0.012622149837133551,0.005071315,0.011036706,0.007118215,0.008240483,0.012169562571834224,0.003507143,0.004795205,0.024958123953098828,0.004216973,0.004301075,0.004228559,0.008035457,0.012186666666666667,0.005650796,0.005956748,0.017952128,0.010104287369640788,0.004192919,0.00241838,0.006419753,0.048398091,0,0.2,0,0.012385359069326068
Housing,"Overcrowding, Renter Occupied Housing",0.09430927,0.025793926,0.10782241014799154,0.26683250414593696,0.084173228,0.1618938961779806,0.017235807,0.042874873067809995,0.04340836,0.051634922382472755,0.050519358,0.048198636806231744,0.035332994407727504,0.011782528,0.017865052413996753,0.13631583978587133,0.11657311669128508,0.1076923076923077,0.063561378,0.022206174399711138,0.048970901348474094,0.082405345,0.12345679012345678,0.11320754716981132,0.16642406598738477,0.21122391426959955,0.10425160163075131,0.1693702290076336,0.035643,0.019073569,0.10508757297748124,0.071528001,0.074933687,0.016937782995136676,0.054556951,0,0.014179104477611941,0.075591586,0,0,0.050505050505050504,0.082823268
Structure Type,Single Family Housing,0.070493992,0.065624448,0.066885411,0.022097228,0.036207185561826005,0.009185284,0.12687963412098954,0.14982601273718074,0.2802593659942363,0.056602334,0.061407076047173645,0.115237816,0.078723975,0.1369847917125854,0.21706022613645104,0.038386212299255776,0.1517352086836875,0.30338733431516934,0.3997364953886693,0.3844974446337308,0.6171936242487588,0.23846823324630112,0.5741541788969566,0.548406375,0.8352872215709262,0.8155734236140499,0.8127584170112226,0.7617977528089888,0.39435323,0.8857660316608532,0.8008120372581801,0.7448958548154259,0.1591115965774622,0.21982447083118223,0.32759612618659506,0.7776708373435997,0.25090645395213923,0.015661174,0,0.17647058823529413,0,0.3088703301047638
Structure Type,2-4 Units,0.3177570093457944,0.28095742801625156,0.002082282,0.12280701754385964,0.10113426831312511,0.018466248863799453,0.3177880950731065,0.14805331232355065,0.27953890489913547,0.11213669997711496,0.092313949,0.4768056371109806,0.228129747,0.4053339210932334,0.3965079609260826,0.064107586,0.3180324109463385,0.35198821796759944,0.092753623,0.3522998296422487,0.2545074470864907,0.26420489866965063,0.17209949019002008,0.3450199203187251,0.10126025791324736,0.091747778,0.1141957078164993,0.11123595505617978,0.3174773668866043,0.049570700295143544,0.11786481967996179,0.1764625008592837,0.118332423,0.4601961796592669,0.407661329,0.13763233878729547,0.5286439448875997,0.009124336,0,0,0,0.20939909072939317
Structure Type,5-9 Units,0.18237650200267022,0.18521462639109698,0.007004038,0.12615508236239453,0.11471196289880986,0.015308807348227527,0.13775899106091055,0.15435624712756876,0.12896253602305474,0.098405675,0.010573404,0.16764533176746918,0.16557948351353766,0.21478950848578357,0.1600646104145835,0.056795926,0.17011924782143403,0.26362297496318116,0.14808959156785242,0.12793867120954003,0.021949307551607004,0.052343653,0.061563417,0.036354581673306775,0.012309496,0.043419382,0.016538688718251624,0.077715356,0.11308884456038054,0.015629192,0.012061141628851206,0.042723585619027976,0.04569452,0.16375838926174496,0.12364560360533129,0.036573628,0.047135606,0,0,0.29411764705882354,0,0.094354121
Structure Type,10-19 Units,0.062082777036048066,0.2087087087087087,0.017794043,0.17557251908396945,0.19640163155836174,0.057025307,0.2833483473078789,0.20116866916157836,0.15922190201729106,0.11945991303684492,0.1268808458723058,0.1396065766294774,0.1830935573228487,0.16145029755344942,0.097146373,0.082647865,0.10101666411863629,0.057437408,0.23241106719367588,0.042248722,0.016200679,0.089518836,0.028580256449868686,0.018127490039840637,0.019196951934349355,0.039441388066017775,0.018310691,0.029400749063670413,0.09421513,0.014824255,0.002866014,0.014779679659036227,0.082832696,0.13185338151781104,0.081839103,0.048123195,0,0.001225657,0,0.29411764705882354,0.04040404,0.09312117
Structure Type,20 Units or More,0.36261682242990656,0.2594947889065536,0.9055401312468451,0.5492165528324628,0.5515449516678773,0.8976701908816916,0.13304691289584922,0.3460048585122448,0.15201729106628242,0.6123274086505455,0.708824725,0.1007046388725778,0.34322223215083547,0.076261847,0.12783632028305514,0.7580624102363233,0.25256077052438464,0.023564064801178203,0.12015810276679842,0.090374787,0.090148942,0.3554643789630735,0.1565734589834698,0.045717131474103584,0.031213364595545134,0.006601777,0.038196495,0.018352059925093634,0.07549486,0.033270727,0.065560067,0.020691551522650717,0.5927544147096304,0.024367578729994836,0.059257838718956755,0,0.1602610587382161,0.9739888329020836,0,0.23529411764705882,0.9595959595959596,0.2922588456216644
Structure Type,Other Type,0.004672897,0,0.000694094,0.0041516,0,0.002344161,0.00117802,0.0005909,0,0.001067969,0,0,0.001251005,0.005179634,0.001384509,0,0.006535698,0,0.00685112,0.002640545,0,0,0.007029198,0.006374502,0.000732708,0.003216251,0,0.001498127,0.005370569,0.000939093,0.000835921,0.000446828,0.001274349,0,0,0,0.013052937,0,0,0,0,0.001996442
Unit Size,No Bedroom,0.20774365821094792,0.10528175234057587,0.21195103483089348,0.4870764698004553,0.3249706654746606,0.6264172606802851,0.12701822465525606,0.1758256188037555,0.078350144,0.19475169730719352,0.32574217161447744,0.084263065,0.20436064694844072,0.074057747,0.10445350357664795,0.3926100013056535,0.17149518422259594,0,0.13465085638998683,0.046848381601362864,0.032923961,0.15069004102946662,0.03630465,0.04123506,0.032385698,0.030808295,0.049419177003347116,0.025280898876404494,0.085085162,0.012141132,0.037377597,0.025606654,0.11068632805388677,0.06484254,0.065730175,0,0.022480058013052938,0.10064006536837805,0,0,0.050505050505050504,0.1540077090334058
Unit Size,1 Bedroom,0.3485981308411215,0.39206853912736267,0.33568904593639576,0.20342841837417971,0.3928032631167235,0.28005549442663735,0.361444113,0.36497931849517434,0.27953890489913547,0.40300556869326415,0.4087027246848312,0.31679389312977096,0.3268698060941828,0.3242230548820807,0.3204368894700408,0.3463898681289986,0.26528818223513223,0.036818851251840944,0.247167325,0.2593696763202726,0.15521296054350667,0.2288946910356832,0.12413100571605129,0.1745019920318725,0.060228604923798355,0.081760474,0.089190786,0.079588015,0.2574804357833359,0.051113496109471426,0.093981371,0.093180725,0.3362461314400146,0.24336602994321116,0.22485377313261098,0.025986526,0.076867295,0.36892278360343184,0,0.7058823529411765,0.9090909090909091,0.25219905119588854
Unit Size,2 Bedrooms,0.29212283044058746,0.3400459282812224,0.33196617869762746,0.1834739520557118,0.20338604235346705,0.057312348,0.29256461783660176,0.22992580920491104,0.2512608069164265,0.22808757342283928,0.15697437982919887,0.3417498532002349,0.31462782593155214,0.25391227683491296,0.3149757710945312,0.18801410105757932,0.3177648677572237,0.25184094256259204,0.3061923583662714,0.31848381601362863,0.36503788868565457,0.3777197563098346,0.36451413564035223,0.3493027888446215,0.3801289566236811,0.35674989420228526,0.38038984051978736,0.4067415730337079,0.3132576338806199,0.25087201502548967,0.3636255075232864,0.3765724891730254,0.3990533406153286,0.35157459989674755,0.35128008438009395,0.2030798845043311,0.20232052211747642,0.43034182214353806,0,0,0,0.2977070567305792
Unit Size,3-4 Bedrooms,0.14138851802403204,0.1584525702172761,0.1129480060575467,0.09347797,0.072581997,0.02152801,0.1948582911787125,0.1863961657146609,0.32222622478386165,0.16767106568006712,0.1024806832045547,0.24427480916030533,0.14761862210705032,0.31650870619351995,0.23890469963848934,0.060647604,0.22775569484788258,0.6715758468335787,0.2951251646903821,0.3460817717206133,0.437940946,0.23038667163993534,0.44253051135485866,0.41523904382470117,0.451348183,0.48421498095641136,0.43236857649143534,0.4705992509363296,0.31855148074267303,0.5973973705393077,0.45605445426319563,0.46263834467587817,0.1500091024940834,0.30604026845637583,0.315418544,0.6467757459095284,0.659173314,0.10009532888465204,0,0,0.04040404,0.2687339395137379
Unit Size,5 or More Bedrooms,0.010146862483311082,0.00415121,0.007445734,0.03254319,0.006258032,0.014686887049705784,0.024114753,0.042873088,0.068623919,0.006484095,0.006100041,0.012918379330593071,0.006523099,0.031298215,0.021229136220290747,0.012338425381903642,0.017696070937165572,0.039764359351988215,0.016864295,0.029216354344122657,0.008884244,0.012308839985080195,0.032519697,0.019721115537848607,0.075908558,0.046466356326703345,0.04863162,0.017790262172284643,0.025625288,0.088475986,0.04896107,0.042001787,0.004005097,0.034176562,0.042717422571675136,0.12415784408084697,0.039158811,0,0,0.29411764705882354,0,0.027352243526388615
Housing Prices,Median Rent,1908.2236842105262,2389.216512,2872.464898595944,805.7352941176471,1923.5622672734794,1138.5135135135135,2851.463739,2651.6129032258063,2533.9506172839506,1687.6218323586745,1695.110701107011,2145.6473214285716,2313.041385948027,2704.630788485607,2306.6528066528067,1520.5066344993968,2096.004151530877,2300.518134715026,2423.245614035088,2689.604377104377,2247.1153846153848,3237.3076923076924,1267.9340028694405,2030.5486284289277,1932.8817733990147,2000.6605019815058,2010.9126984126983,1266.9354838709678,2572.873658133774,2974.226804123711,2555.309734513274,2398.463593854375,2191.9191919191917,2360.344827586207,2001.6840171463564,2438.7755102040815,3500.516853932584,2900.9287925696594,0,2694.4444444444443,276.05263157894734,2130.0673933225594
Housing Prices,Median Contract Rent,1826.9656699889258,2301.0695187165775,2775.8741258741256,765.6387665198238,1872.6832350463353,1090.9253945480632,2781.377106333527,2561.0419906687403,2438.133874239351,1649.9556344276841,1685.5263157894738,2054.0048543689322,2240.3153153153153,2559.574468085106,2237.596471885336,1476.7945544554455,1991.9623059866963,2245.4545454545455,2395.8333333333335,2605.744680851064,2099.8098859315587,3169.817073170732,1114.7672552166935,1914.9159663865546,1771.2527964205817,1772.644927536232,1845.0095969289828,1210.1293103448277,2511.3636363636365,2792.929292929293,2317.180616740088,2232.946298984035,2103.1088082901556,2292.1225382932166,1899.7315159025197,2431.818181818182,3500.3011583011585,2882.7838827838827,0,2694.4444444444443,273.54651162790697,2030.481368098807
Housing Prices,Median Rent as % of Household Income,25.91378048780488,20.08482428115016,20.34051054384018,31.755521472392637,26.109234731420162,30.45172678434382,20.203136933987995,20.02232968881413,23.066831683168317,25.44009475,23.863389121338912,21.992266462480856,23.380699999999997,20.757009694258016,20.355212922173276,27.055166666666665,21.98922627080522,23.46453488372093,23.912347560975608,21.59681328545781,19.499086757990867,21.064482200647248,32.69904513888889,21.74793307086614,26.475,30.262162162162163,35.80838509,30.096544715447152,23.232708333333335,21.356100217864924,29.463815789473685,25.652583862194017,31.800936329588016,22.69931330472103,24.923849525200875,28.54,23.577298850574714,25.239668874172185,0,25.572222222222223,31.57016129032258,24.75954651481888
Housing Prices,Rent Burdened,0.40317715664588777,0.29787824157537096,0.33105335157318744,0.5058043117744611,0.3905511811023622,0.46965202509982884,0.2455025315092104,0.29121065102109894,0.28713826366559486,0.36034349884399425,0.3980169971671388,0.29795520934761444,0.3059227249618709,0.23076923076923078,0.3127122397755795,0.41114616193480547,0.32023633677991137,0.3984615384615385,0.2789907811741873,0.27568153096226755,0.3030518097941803,0.2826033160108884,0.508994709,0.28637890927888343,0.42358078602620086,0.4514946418499718,0.569015725,0.44513358778625955,0.3551468491588252,0.24931880108991825,0.4341117597998332,0.35892493843023876,0.49248452696728556,0.2733523394264632,0.337367898,0.47413793103448276,0.3119402985074627,0.3781770376862401,0,0.17647058823529413,0.6666666666666666,0.35670821869931085
Housing Prices,Extremely Rent Burdened,0.18922179770762115,0.1582304812092636,0.12088048750155453,0.2671641791044776,0.17566929133858267,0.22413006274957217,0.092642465,0.1469028545639174,0.14180064308681672,0.1857315864802378,0.24645892351274787,0.16723466407010712,0.1367564819522115,0.069180273,0.15384615384615385,0.18669343275021508,0.14038404726735598,0.21846153846153846,0.078117419,0.12312691821628453,0.1334279630943932,0.1432813659985152,0.25573192239858905,0.15171879038511243,0.21542940320232898,0.20022560631697686,0.25742574257425743,0.26145038167938933,0.19147419446820643,0.14271117166212535,0.19974979149291075,0.1831031159653068,0.3541114058355438,0.14472580915646488,0.15545117875530665,0.34913793103448276,0.18955223880597014,0.13869412795793165,0,0,0.04040404,0.17127443160941686
